logz logzerr logvol nlive logl logwt
-1.340959804947990051e+04 6.640169078251669532e+01 -5.000000000000000971e-02 4.000000000000000000e+02 -1.315786136643561076e+04 -1.316390408072230275e+04
-1.316390408072230275e+04 1.404150955664619573e+02 -5.250000000000001193e-02 4.000000000000000000e+02 -1.310064165445043000e+04 -1.310668686873712068e+04
-1.310668686873712068e+04 1.239509880159904185e+02 -5.500000000000001416e-02 4.000000000000000000e+02 -1.297184879610260941e+04 -1.297789651038930060e+04
-1.297789651038930060e+04 1.615309348211233669e+02 -5.750000000000001638e-02 4.000000000000000000e+02 -1.293252859591266315e+04 -1.293857881019935485e+04
-1.293857881019935485e+04 8.000811331350334399e+01 -6.000000000000001860e-02 4.000000000000000000e+02 -1.277312593130289497e+04 -1.277917864558958718e+04
-1.277917864558958718e+04 1.033795821791006517e+02 -6.250000000000001388e-02 4.000000000000000000e+02 -1.235124702519152197e+04 -1.235730223947821287e+04
-1.235730223947821287e+04 2.659842612090717466e+02 -6.500000000000001610e-02 4.000000000000000000e+02 -1.231603451361803855e+04 -1.232209222790472995e+04
-1.232209222790472995e+04 2.367472748038817656e+02 -6.750000000000001832e-02 4.000000000000000000e+02 -1.231402815616222142e+04 -1.232008837044891334e+04
-1.231996190147748894e+04 2.409277483544957192e+02 -7.000000000000002054e-02 4.000000000000000000e+02 -1.199968695291758922e+04 -1.200574966720427983e+04
-1.200574966720427983e+04 3.539938531116418403e+02 -7.250000000000002276e-02 4.000000000000000000e+02 -1.199278910205312604e+04 -1.199885431633981716e+04
-1.199885330437036282e+04 3.229050596115353056e+00 -7.500000000000002498e-02 4.000000000000000000e+02 -1.199169878841411628e+04 -1.199776650270080791e+04
-1.199747585487059951e+04 3.045690514587052977e+00 -7.750000000000002720e-02 4.000000000000000000e+02 -1.192454997431215452e+04 -1.193062018859884665e+04
-1.193062018859884665e+04 3.214117698868876971e+01 -8.000000000000002942e-02 4.000000000000000000e+02 -1.181742044997199628e+04 -1.182349316425868710e+04
-1.182349316425868710e+04 6.119192301736316608e+01 -8.250000000000003164e-02 4.000000000000000000e+02 -1.178666272221555664e+04 -1.179273793650224798e+04
-1.179273793650224798e+04 6.324909898979233702e+01 -8.500000000000003386e-02 4.000000000000000000e+02 -1.165943460492208578e+04 -1.166551231920877763e+04
-1.166551231920877763e+04 5.333842009190104250e+01 -8.750000000000003608e-02 4.000000000000000000e+02 -1.157070700371176645e+04 -1.157678721799845698e+04
-1.157678721799845698e+04 4.348412475852039449e+01 -9.000000000000003830e-02 4.000000000000000000e+02 -1.141542640608444162e+04 -1.142150912037113267e+04
-1.142150912037113267e+04 9.140955267204667223e+01 -9.250000000000004052e-02 4.000000000000000000e+02 -1.140453232584278521e+04 -1.141061754012947677e+04
-1.141061752151534529e+04 9.313463597804479832e+01 -9.500000000000004274e-02 4.000000000000000000e+02 -1.137386901697902249e+04 -1.137995673126571455e+04
-1.137995673126571455e+04 7.531643214225263705e+01 -9.750000000000004496e-02 4.000000000000000000e+02 -1.124537085010544070e+04 -1.125146106439213145e+04
-1.125146106439213145e+04 1.198293241106883045e+02 -1.000000000000000472e-01 4.000000000000000000e+02 -1.103665383447514796e+04 -1.104274654876183922e+04
-1.104274654876183922e+04 1.177198547811703264e+02 -1.025000000000000494e-01 4.000000000000000000e+02 -1.076400054530855778e+04 -1.077009575959524955e+04
-1.077009575959524955e+04 1.700732469728521892e+02 -1.050000000000000516e-01 4.000000000000000000e+02 -1.051935642812238439e+04 -1.052545414240907485e+04
-1.052545414240907485e+04 1.947766713595999590e+02 -1.075000000000000538e-01 4.000000000000000000e+02 -1.042207617523425870e+04 -1.042817638952094967e+04
-1.042817638952094967e+04 9.574710722013961117e+01 -1.100000000000000561e-01 4.000000000000000000e+02 -1.034396295353174537e+04 -1.035006566781843685e+04
-1.035006566781843685e+04 3.890503540365999413e+01 -1.125000000000000583e-01 4.000000000000000000e+02 -1.026239629673798299e+04 -1.026850151102467498e+04
-1.026850151102467498e+04 6.798262947754294316e+01 -1.150000000000000605e-01 4.000000000000000000e+02 -1.016939327154699276e+04 -1.017550098583368344e+04
-1.017550098583368344e+04 8.068395767061232959e+01 -1.175000000000000627e-01 4.000000000000000000e+02 -9.751550389884752803e+03 -9.757660604171443993e+03
-9.757660604171443993e+03 2.299471564085653768e+02 -1.200000000000000649e-01 4.000000000000000000e+02 -9.678689175369785517e+03 -9.684801889656477215e+03
-9.684801889656477215e+03 2.244714805743573436e+02 -1.225000000000000672e-01 4.000000000000000000e+02 -9.672918881798930670e+03 -9.679034096085622878e+03
-9.679030974314786363e+03 1.612097472225210879e+02 -1.250000000000000555e-01 4.000000000000000000e+02 -9.559743754952798554e+03 -9.565861469239489452e+03
-9.565861469239489452e+03 4.199743710988201428e+01 -1.275000000000000577e-01 4.000000000000000000e+02 -9.512373462241992456e+03 -9.518493676528683864e+03
-9.518493676528683864e+03 4.462746217402832372e+01 -1.300000000000000600e-01 4.000000000000000000e+02 -9.466072572107368615e+03 -9.472195286394060531e+03
-9.472195286394060531e+03 1.260063116475343570e+01 -1.325000000000000622e-01 4.000000000000000000e+02 -9.235561113667667087e+03 -9.241686327954357694e+03
-9.241686327954357694e+03 1.134579851239201673e+02 -1.350000000000000644e-01 4.000000000000000000e+02 -9.130769779472775554e+03 -9.136897493759466670e+03
-9.136897493759466670e+03 9.546717271216687095e+01 -1.375000000000000666e-01 4.000000000000000000e+02 -9.027312178157684684e+03 -9.033442392444376310e+03
-9.033442392444376310e+03 1.283009480959288453e+02 -1.400000000000000688e-01 4.000000000000000000e+02 -8.908371012496087133e+03 -8.914503726782779268e+03
-8.914503726782779268e+03 1.213995032431269010e+02 -1.425000000000000711e-01 4.000000000000000000e+02 -8.894812067770004433e+03 -8.900947282056695258e+03
-8.900947280760976355e+03 9.338624043024049115e+01 -1.450000000000000733e-01 4.000000000000000000e+02 -8.862046902304049581e+03 -8.868184616590740916e+03
-8.868184616590740916e+03 1.909877904079341704e+01 -1.475000000000000755e-01 4.000000000000000000e+02 -8.823653244670944332e+03 -8.829793458957636176e+03
-8.829793458957636176e+03 2.544244921867258924e+01 -1.500000000000000777e-01 4.000000000000000000e+02 -8.770019190426142814e+03 -8.776161904712833348e+03
-8.776161904712833348e+03 4.327522828018781809e+01 -1.525000000000000799e-01 4.000000000000000000e+02 -8.733850309533736436e+03 -8.739995523820427479e+03
-8.739995523820427479e+03 3.397389915095421031e+01 -1.550000000000000822e-01 4.000000000000000000e+02 -8.711315836334237247e+03 -8.717463550620928800e+03
-8.717463550620765091e+03 2.461246199955608915e+01 -1.575000000000000844e-01 4.000000000000000000e+02 -8.692245575164846741e+03 -8.698395789451538803e+03
-8.698395789446303752e+03 2.721837952078818290e+01 -1.600000000000000866e-01 4.000000000000000000e+02 -8.690417738621481476e+03 -8.696570452908172228e+03
-8.696421030476880333e+03 2.835189328862641744e+01 -1.625000000000000888e-01 4.000000000000000000e+02 -8.664326958936762821e+03 -8.670482173223454083e+03
-8.670482173223448626e+03 3.240399909508208509e+01 -1.650000000000000910e-01 4.000000000000000000e+02 -8.649113978947230862e+03 -8.655271693233922633e+03
-8.655271692986081689e+03 1.484156971064633623e+01 -1.675000000000000933e-01 4.000000000000000000e+02 -8.562116217806475106e+03 -8.568276432093165567e+03
-8.568276432093165567e+03 4.168377796966655069e+01 -1.700000000000000955e-01 4.000000000000000000e+02 -8.467102938965626890e+03 -8.473265653252317861e+03
-8.473265653252317861e+03 6.874983360748778694e+01 -1.725000000000000977e-01 4.000000000000000000e+02 -8.405898615925394552e+03 -8.412063830212086032e+03
-8.412063830212086032e+03 7.979163847517710906e+01 -1.750000000000000999e-01 4.000000000000000000e+02 -8.383392127072116637e+03 -8.389559841358808626e+03
-8.389559841358639460e+03 8.313271957308877802e+01 -1.775000000000001021e-01 4.000000000000000000e+02 -8.380564824471783140e+03 -8.386735038758473820e+03
-8.386677411220602153e+03 1.622860238750017947e+00 -1.800000000000001044e-01 4.000000000000000000e+02 -8.377390437029334862e+03 -8.383563151316026051e+03
-8.383519697877703948e+03 2.802111405843916270e+00 -1.825000000000001066e-01 4.000000000000000000e+02 -8.350828495736821424e+03 -8.357003710023513122e+03
-8.357003710023509484e+03 1.350309819998188665e+01 -1.850000000000001088e-01 4.000000000000000000e+02 -8.324256922269169081e+03 -8.330434636555861289e+03
-8.330434636555857651e+03 1.828546870034465854e+01 -1.875000000000001110e-01 4.000000000000000000e+02 -8.311041827268973066e+03 -8.317222041555663964e+03
-8.317222039728227173e+03 1.135955341165241528e+01 -1.900000000000001132e-01 4.000000000000000000e+02 -8.287728494364151629e+03 -8.293911208650843037e+03
-8.293911208650768458e+03 1.490991146873866313e+01 -1.925000000000001155e-01 4.000000000000000000e+02 -8.200216990752382117e+03 -8.206402205039074033e+03
-8.206402205039074033e+03 4.792614197391795727e+01 -1.950000000000001177e-01 4.000000000000000000e+02 -8.104181773252045787e+03 -8.110369487538737303e+03
-8.110369487538737303e+03 7.666111994703331334e+01 -1.975000000000001199e-01 4.000000000000000000e+02 -8.070805082278543523e+03 -8.076995296565234639e+03
-8.076995296565234639e+03 8.328657160879005517e+01 -2.000000000000001221e-01 4.000000000000000000e+02 -8.019485740168262055e+03 -8.025678454454953680e+03
-8.025678454454953680e+03 8.148259472470080311e+01 -2.025000000000001243e-01 4.000000000000000000e+02 -7.963731327330448948e+03 -7.969926541617140174e+03
-7.969926541617140174e+03 3.124713649109055424e+01 -2.050000000000001266e-01 4.000000000000000000e+02 -7.850404822045577021e+03 -7.856602536332268755e+03
-7.856602536332268755e+03 7.708331637432401351e+01 -2.075000000000001288e-01 4.000000000000000000e+02 -7.778019206272912015e+03 -7.784219420559603350e+03
-7.784219420559603350e+03 5.502238163833677476e+01 -2.100000000000001310e-01 4.000000000000000000e+02 -7.660941586290134182e+03 -7.667144300576825117e+03
-7.667144300576825117e+03 9.650903312634963527e+01 -2.125000000000001332e-01 4.000000000000000000e+02 -7.645774343496537767e+03 -7.651979557783229211e+03
-7.651979557523789481e+03 3.578341378495481706e+01 -2.150000000000001354e-01 4.000000000000000000e+02 -7.622682930503910029e+03 -7.628890644790601073e+03
-7.628890644790507395e+03 4.117508451307905659e+01 -2.175000000000001377e-01 4.000000000000000000e+02 -7.604953741569029262e+03 -7.611163955855720815e+03
-7.611163955835703746e+03 4.677349269283056543e+01 -2.200000000000001399e-01 4.000000000000000000e+02 -7.572819630699850677e+03 -7.579032344986541830e+03
-7.579032344986541830e+03 3.013363073240023127e+01 -2.225000000000001421e-01 4.000000000000000000e+02 -7.528038763809458032e+03 -7.534253978096149694e+03
-7.534253978096149694e+03 2.182458431195224691e+01 -2.250000000000001443e-01 4.000000000000000000e+02 -7.525643939622692415e+03 -7.531861653909383676e+03
-7.531774177087947464e+03 2.000911135639695715e+01 -2.275000000000001465e-01 4.000000000000000000e+02 -7.441073092188741612e+03 -7.447293306475432473e+03
-7.447293306475432473e+03 4.756074814468831136e+01 -2.300000000000001488e-01 4.000000000000000000e+02 -7.393588724447385175e+03 -7.399811438734076546e+03
-7.399811438734076546e+03 5.377655018572180978e+01 -2.325000000000001510e-01 4.000000000000000000e+02 -7.361898076585714989e+03 -7.368123290872405960e+03
-7.368123290872405960e+03 4.896510551135546052e+01 -2.350000000000001532e-01 4.000000000000000000e+02 -7.336827796873029911e+03 -7.343055511159721391e+03
-7.343055511159708658e+03 2.970011700719498293e+01 -2.375000000000001554e-01 4.000000000000000000e+02 -7.289320859973542611e+03 -7.295551074260233690e+03
-7.295551074260233690e+03 2.925101806433816520e+01 -2.400000000000001577e-01 4.000000000000000000e+02 -7.266571181766913469e+03 -7.272803896053605058e+03
-7.272803896053473181e+03 2.018258683767657757e+01 -2.425000000000001599e-01 4.000000000000000000e+02 -7.251918509607560736e+03 -7.258153723894251925e+03
-7.258153723460231049e+03 1.099940518545348489e+01 -2.450000000000001621e-01 4.000000000000000000e+02 -7.207281690641688328e+03 -7.213519404928380027e+03
-7.213519404928380027e+03 2.615655482695083123e+01 -2.475000000000001643e-01 4.000000000000000000e+02 -7.169868447016556274e+03 -7.176108661303247573e+03
-7.176108661303247573e+03 3.336128572442147089e+01 -2.500000000000001665e-01 4.000000000000000000e+02 -7.143075066821508699e+03 -7.149317781108199597e+03
-7.149317781108196868e+03 3.031906952611923955e+01 -2.525000000000001688e-01 4.000000000000000000e+02 -7.113555929244411345e+03 -7.119801143531102753e+03
-7.119801143531102753e+03 8.642450532954992326e+00 -2.550000000000001710e-01 4.000000000000000000e+02 -7.091298101370593940e+03 -7.097545815657284948e+03
-7.097545815657068488e+03 1.081640449735446552e+01 -2.575000000000001732e-01 4.000000000000000000e+02 -7.064194399592261107e+03 -7.070444613878952623e+03
-7.070444613878950804e+03 2.272064243296336272e+01 -2.600000000000001754e-01 4.000000000000000000e+02 -7.063343460265352405e+03 -7.069596174552043522e+03
-7.069239841911272379e+03 7.926102617102553261e+00 -2.625000000000001776e-01 4.000000000000000000e+02 -6.979894992357661977e+03 -6.986150206644353602e+03
-6.986150206644353602e+03 3.600123849541580512e+01 -2.650000000000001799e-01 4.000000000000000000e+02 -6.952853678716817740e+03 -6.959111393003508965e+03
-6.959111393003507146e+03 3.038903783563750594e+01 -2.675000000000001821e-01 4.000000000000000000e+02 -6.947247561512523134e+03 -6.953507775799214869e+03
-6.953504098058450836e+03 3.177843069933965836e+01 -2.700000000000001843e-01 4.000000000000000000e+02 -6.941405347051044373e+03 -6.947668061337735708e+03
-6.947665145199744984e+03 3.420864642763392638e+00 -2.725000000000001865e-01 4.000000000000000000e+02 -6.930161713870858875e+03 -6.936426928157549810e+03
-6.936426914996167397e+03 7.867791660258465214e+00 -2.750000000000001887e-01 4.000000000000000000e+02 -6.853276058811485200e+03 -6.859543773098176644e+03
-6.859543773098176644e+03 3.647840039819482172e+01 -2.775000000000001910e-01 4.000000000000000000e+02 -6.818844696208512687e+03 -6.825114910495203731e+03
-6.825114910495203731e+03 4.400266883538816387e+01 -2.800000000000001932e-01 4.000000000000000000e+02 -6.776590240774325139e+03 -6.782862955061016692e+03
-6.782862955061016692e+03 2.945232523898037158e+01 -2.825000000000001954e-01 4.000000000000000000e+02 -6.774044177834985931e+03 -6.780319392121677083e+03
-6.780243741287019475e+03 2.178406157008188160e+01 -2.850000000000001976e-01 4.000000000000000000e+02 -6.767605311766837985e+03 -6.773883026053529647e+03
-6.773881299414775640e+03 2.262173448594460723e+01 -2.875000000000001998e-01 4.000000000000000000e+02 -6.754709922137637477e+03 -6.760990136424328739e+03
-6.760990133904108916e+03 4.245597650096748055e+00 -2.900000000000002021e-01 4.000000000000000000e+02 -6.743037788042058310e+03 -6.749320502328749171e+03
-6.749320493779232493e+03 5.054518131271144910e+00 -2.925000000000002043e-01 4.000000000000000000e+02 -6.662490284735334171e+03 -6.668775499022025542e+03
-6.668775499022025542e+03 4.049364278220214430e+01 -2.950000000000002065e-01 4.000000000000000000e+02 -6.605338189296554447e+03 -6.611625903583245417e+03
-6.611625903583245417e+03 5.213070539434501427e+01 -2.975000000000002087e-01 4.000000000000000000e+02 -6.594501899386395053e+03 -6.600792113673086533e+03
-6.600792093951559764e+03 4.379946072740859364e+01 -3.000000000000002109e-01 4.000000000000000000e+02 -6.582451702631713488e+03 -6.588744416918404568e+03
-6.588744411060273706e+03 2.188966193050551468e+01 -3.025000000000002132e-01 4.000000000000000000e+02 -6.535457872270779262e+03 -6.541753086557470851e+03
-6.541753086557470851e+03 3.946182464519718991e+01 -3.050000000000002154e-01 4.000000000000000000e+02 -6.531687011539528612e+03 -6.537984725826219801e+03
-6.537961898481131357e+03 4.003830764779775109e+01 -3.075000000000002176e-01 4.000000000000000000e+02 -6.503283256937329497e+03 -6.509583471224021196e+03
-6.509583471224020286e+03 4.901542160131741355e+01 -3.100000000000002198e-01 4.000000000000000000e+02 -6.468656114221052121e+03 -6.474958828507743419e+03
-6.474958828507743419e+03 5.559522632260207331e+01 -3.125000000000002220e-01 4.000000000000000000e+02 -6.345840689031244438e+03 -6.352145903317935336e+03
-6.352145903317935336e+03 8.323730122449522639e+01 -3.150000000000002243e-01 4.000000000000000000e+02 -6.318361223645705650e+03 -6.324668937932397057e+03
-6.324668937932396148e+03 1.221689546325478837e+01 -3.175000000000002265e-01 4.000000000000000000e+02 -6.304613899122276962e+03 -6.310924113408967969e+03
-6.310924112335724203e+03 1.751443404345637589e+01 -3.200000000000002287e-01 4.000000000000000000e+02 -6.295110491981964515e+03 -6.301423206268656031e+03
-6.301423131487412320e+03 1.325818701166962832e+01 -3.225000000000002309e-01 4.000000000000000000e+02 -6.272280218670599425e+03 -6.278595432957290541e+03
-6.278595432957168669e+03 8.536000007444423332e+00 -3.250000000000002331e-01 4.000000000000000000e+02 -6.248736062250412033e+03 -6.255053776537103658e+03
-6.255053776537043632e+03 1.384324697005382632e+01 -3.275000000000002354e-01 4.000000000000000000e+02 -6.236004692753135714e+03 -6.242324907039826940e+03
-6.242324904075530867e+03 2.083079600605759296e+01 -3.300000000000002376e-01 4.000000000000000000e+02 -6.234859988414367763e+03 -6.241182702701059497e+03
-6.240905741071700504e+03 9.127486088996538127e-01 -3.325000000000002398e-01 4.000000000000000000e+02 -6.204933868122324384e+03 -6.211259082409015718e+03
-6.211259082409015718e+03 1.260777492561697777e+01 -3.350000000000002420e-01 4.000000000000000000e+02 -6.198557323020973854e+03 -6.204885037307664788e+03
-6.204883333512590980e+03 1.430644354875696855e+01 -3.375000000000002442e-01 4.000000000000000000e+02 -6.191328036284854534e+03 -6.197658250571545977e+03
-6.197657522744328162e+03 6.784905910851563249e+00 -3.400000000000002465e-01 4.000000000000000000e+02 -6.144275235436006369e+03 -6.150607949722697413e+03
-6.150607949722697413e+03 2.347797806662891418e+01 -3.425000000000002487e-01 4.000000000000000000e+02 -6.143555649344693848e+03 -6.149890863631385400e+03
-6.149493314655961512e+03 2.025129330941166117e+01 -3.450000000000002509e-01 4.000000000000000000e+02 -6.134037546607325567e+03 -6.140375260894016719e+03
-6.140375151232120515e+03 4.857661738983974686e+00 -3.475000000000002531e-01 4.000000000000000000e+02 -6.108687723171513426e+03 -6.115027937458205088e+03
-6.115027937458195083e+03 1.638837643083687823e+01 -3.500000000000002554e-01 4.000000000000000000e+02 -6.093502374143652560e+03 -6.099845088430343822e+03
-6.099845088175559795e+03 1.439894826218829493e+01 -3.525000000000002576e-01 4.000000000000000000e+02 -6.074006282995370384e+03 -6.080351497282061246e+03
-6.080351497278641546e+03 2.161491816214277861e+01 -3.550000000000002598e-01 4.000000000000000000e+02 -6.055284348747226431e+03 -6.061632063033917802e+03
-6.061632063026499964e+03 2.002289684826942917e+01 -3.575000000000002620e-01 4.000000000000000000e+02 -6.048040574646302048e+03 -6.054390788932993019e+03
-6.054390072791064085e+03 1.960926758577221918e+01 -3.600000000000002642e-01 4.000000000000000000e+02 -6.032158685121405142e+03 -6.038511399408096622e+03
-6.038511399281044760e+03 7.461737424039937672e+00 -3.625000000000002665e-01 4.000000000000000000e+02 -6.029732714765017590e+03 -6.036087929051708670e+03
-6.036003024115676453e+03 6.355576759768365669e+00 -3.650000000000002687e-01 4.000000000000000000e+02 -5.977543731966661653e+03 -5.983901446253353242e+03
-5.983901446253353242e+03 2.857385500151339031e+01 -3.675000000000002709e-01 4.000000000000000000e+02 -5.972794911097809745e+03 -5.979155125384500934e+03
-5.979146479285421265e+03 1.541621117821851783e+01 -3.700000000000002731e-01 4.000000000000000000e+02 -5.968208106254254744e+03 -5.974570820540946443e+03
-5.974560573707325602e+03 2.738646920816925068e+00 -3.725000000000002753e-01 4.000000000000000000e+02 -5.964913043049680709e+03 -5.971278257336372008e+03
-5.971241403656397779e+03 3.348987455963351234e+00 -3.750000000000002776e-01 4.000000000000000000e+02 -5.945582547661640092e+03 -5.951950261948330990e+03
-5.951950261944143676e+03 9.740044220672309905e+00 -3.775000000000002798e-01 4.000000000000000000e+02 -5.937573632749264107e+03 -5.943943847035955514e+03
-5.943943513773940140e+03 1.307067791793292066e+01 -3.800000000000002820e-01 4.000000000000000000e+02 -5.930347493753830349e+03 -5.936720208040521356e+03
-5.936719478919125322e+03 4.234963148594726334e+00 -3.825000000000002842e-01 4.000000000000000000e+02 -5.898553666722707021e+03 -5.904928881009398538e+03
-5.904928881009398538e+03 1.514069031131393572e+01 -3.850000000000002864e-01 4.000000000000000000e+02 -5.866410599809527412e+03 -5.872788314096218528e+03
-5.872788314096218528e+03 1.155051558766052722e+01 -3.875000000000002887e-01 4.000000000000000000e+02 -5.854051474282169693e+03 -5.860431688568861318e+03
-5.860431684267708988e+03 5.625847534297620633e+00 -3.900000000000002909e-01 4.000000000000000000e+02 -5.843213788919792933e+03 -5.849596503206484158e+03
-5.849596483512373197e+03 9.262754207934667861e+00 -3.925000000000002931e-01 4.000000000000000000e+02 -5.823053024225219815e+03 -5.829438238511911550e+03
-5.829438238510151677e+03 1.804884199846311787e+01 -3.950000000000002953e-01 4.000000000000000000e+02 -5.797765387053758786e+03 -5.804153101340450121e+03
-5.804153101340440116e+03 2.825084556710318751e+01 -3.975000000000002975e-01 4.000000000000000000e+02 -5.788239273790175503e+03 -5.794629488076866437e+03
-5.794629414974499923e+03 4.039119882237480752e+00 -4.000000000000002998e-01 4.000000000000000000e+02 -5.768112980390914345e+03 -5.774505694677605788e+03
-5.774505694675784071e+03 1.085112726409889738e+01 -4.025000000000003020e-01 4.000000000000000000e+02 -5.764888579544114691e+03 -5.771283793830805735e+03
-5.771244689295529497e+03 6.369187643495427764e+00 -4.050000000000003042e-01 4.000000000000000000e+02 -5.757653708402100165e+03 -5.764051422688791718e+03
-5.764050671341296948e+03 8.181770877108203166e+00 -4.075000000000003064e-01 4.000000000000000000e+02 -5.741735545566933069e+03 -5.748135759853624222e+03
-5.748135759731094367e+03 9.664353346224647368e+00 -4.100000000000003086e-01 4.000000000000000000e+02 -5.741024193690581342e+03 -5.747426907977273004e+03
-5.747026650371188225e+03 6.208918911240502325e+00 -4.125000000000003109e-01 4.000000000000000000e+02 -5.725034926570332573e+03 -5.731440140857023835e+03
-5.731440140686861014e+03 9.739176755898940385e+00 -4.150000000000003131e-01 4.000000000000000000e+02 -5.712855076862833812e+03 -5.719262791149524674e+03
-5.719262786003840120e+03 8.829772930024144983e+00 -4.175000000000003153e-01 4.000000000000000000e+02 -5.703026813495929673e+03 -5.709437027782621044e+03
-5.709436973742577720e+03 5.134856746715253273e+00 -4.200000000000003175e-01 4.000000000000000000e+02 -5.694284331084353653e+03 -5.700697045371044624e+03
-5.700696885318500790e+03 8.362039205498602357e+00 -4.225000000000003197e-01 4.000000000000000000e+02 -5.692497722496936149e+03 -5.698912936783627629e+03
-5.698757666513734875e+03 8.238555607588116558e+00 -4.250000000000003220e-01 4.000000000000000000e+02 -5.665529622139293679e+03 -5.671947336425984759e+03
-5.671947336425982940e+03 1.377842883882415848e+01 -4.275000000000003242e-01 4.000000000000000000e+02 -5.649739206041076613e+03 -5.656159420327768203e+03
-5.656159420188646436e+03 7.552512741306165900e+00 -4.300000000000003264e-01 4.000000000000000000e+02 -5.647383980215951851e+03 -5.653806694502643040e+03
-5.653715840080663838e+03 7.536137757821979477e+00 -4.325000000000003286e-01 4.000000000000000000e+02 -5.646865208613194227e+03 -5.653290422899885925e+03
-5.652787530399199568e+03 1.015806450655385440e+00 -4.350000000000003308e-01 4.000000000000000000e+02 -5.639133019990069442e+03 -5.645560734276760741e+03
-5.645560007694923115e+03 3.711722647094028993e+00 -4.375000000000003331e-01 4.000000000000000000e+02 -5.635287325807693378e+03 -5.641717540094384276e+03
-5.641696326082083033e+03 4.996118250579910658e+00 -4.400000000000003353e-01 4.000000000000000000e+02 -5.590456792441094876e+03 -5.596889506727786284e+03
-5.596889506727786284e+03 2.378138177750163962e+01 -4.425000000000003375e-01 4.000000000000000000e+02 -5.589827747271799126e+03 -5.596262961558490133e+03
-5.595834799324918094e+03 2.337457484073643244e+01 -4.450000000000003397e-01 4.000000000000000000e+02 -5.545060211081849047e+03 -5.551497925368540564e+03
-5.551497925368540564e+03 3.508651023402755698e+01 -4.475000000000003419e-01 4.000000000000000000e+02 -5.543428994119105482e+03 -5.549869208405796599e+03
-5.549690074323266344e+03 2.751783884764404320e+01 -4.500000000000003442e-01 4.000000000000000000e+02 -5.541952408555227521e+03 -5.548395122841919147e+03
-5.548153031025184646e+03 2.596798304897868803e+01 -4.525000000000003464e-01 4.000000000000000000e+02 -5.492577626224013329e+03 -5.499022840510704555e+03
-5.499022840510704555e+03 1.869954904266142393e+01 -4.550000000000003486e-01 4.000000000000000000e+02 -5.490444744049458677e+03 -5.496892458336150412e+03
-5.496780208906297958e+03 1.667113091321376972e+00 -4.575000000000003508e-01 4.000000000000000000e+02 -5.484772790367939706e+03 -5.491223004654631040e+03
