logz logzerr logvol nlive logl logwt
-1.277456089640811115e+04 4.420423627927711152e+01 -1.525000000000000799e-01 4.000000000000000000e+02 -1.275415688052096993e+04 -1.276030209480766098e+04
-1.276030209416574144e+04 3.541666497286836091e+01 -1.550000000000000822e-01 4.000000000000000000e+02 -1.273487986851507412e+04 -1.274102758280176567e+04
-1.274102758279750742e+04 1.292041654553672103e+01 -1.575000000000000844e-01 4.000000000000000000e+02 -1.257724558486561000e+04 -1.258339579915230206e+04
-1.258339579915230206e+04 8.532316100216806376e+01 -1.600000000000000866e-01 4.000000000000000000e+02 -1.253435383473331240e+04 -1.254050654902000315e+04
-1.254050654902000315e+04 7.677268384500560217e+01 -1.625000000000000888e-01 4.000000000000000000e+02 -1.250992787201717692e+04 -1.251608308630386819e+04
-1.251608308630384272e+04 8.625646038305427510e+01 -1.650000000000000910e-01 4.000000000000000000e+02 -1.250449977996022426e+04 -1.251065749424691603e+04
-1.251065310145050535e+04 6.857885893423795665e+01 -1.675000000000000933e-01 4.000000000000000000e+02 -1.248114028187268195e+04 -1.248730049615937241e+04
-1.248730049615929966e+04 1.653644657726245271e+01 -1.700000000000000955e-01 4.000000000000000000e+02 -1.248055604420028430e+04 -1.248671875848697528e+04
-1.248627476117737024e+04 1.582939185861925324e+01 -1.725000000000000977e-01 4.000000000000000000e+02 -1.246245465509461974e+04 -1.246861986938131122e+04
-1.246861986935980349e+04 1.898328484038027142e+01 -1.750000000000000999e-01 4.000000000000000000e+02 -1.242847445743305616e+04 -1.243464217171974815e+04
-1.243464217171974815e+04 1.697757664438942626e+01 -1.775000000000001021e-01 4.000000000000000000e+02 -1.228774001402210888e+04 -1.229391022830879956e+04
-1.229391022830879956e+04 6.101934221567978511e+01 -1.800000000000001044e-01 4.000000000000000000e+02 -1.224682420365975668e+04 -1.225299691794644787e+04
-1.225299691794644787e+04 6.073893730339150210e+01 -1.825000000000001066e-01 4.000000000000000000e+02 -1.213359121327064167e+04 -1.213976642755733337e+04
-1.213976642755733337e+04 8.878966350219404546e+01 -1.850000000000001088e-01 4.000000000000000000e+02 -1.205154413898098210e+04 -1.205772185326767431e+04
-1.205772185326767431e+04 6.782784982971610077e+01 -1.875000000000001110e-01 4.000000000000000000e+02 -1.183812455849382968e+04 -1.184430477278052058e+04
-1.184430477278052058e+04 1.414579516709344205e+02 -1.900000000000001132e-01 4.000000000000000000e+02 -1.176130054228575318e+04 -1.176748325657244459e+04
-1.176748325657244459e+04 1.239684691631352536e+02 -1.925000000000001155e-01 4.000000000000000000e+02 -1.171061874046768753e+04 -1.171680395475437945e+04
-1.171680395475437945e+04 3.823586607788516289e+01 -1.950000000000001177e-01 4.000000000000000000e+02 -1.155973933088328886e+04 -1.156592704516997946e+04
-1.156592704516997946e+04 8.987607032826244335e+01 -1.975000000000001199e-01 4.000000000000000000e+02 -1.150655074457006049e+04 -1.151274095885675160e+04
-1.151274095885675160e+04 6.966678504136866934e+01 -2.000000000000001221e-01 4.000000000000000000e+02 -1.149895932119546342e+04 -1.150515203548215504e+04
-1.150515152958458202e+04 1.625547646477629371e+01 -2.025000000000001243e-01 4.000000000000000000e+02 -1.144006816297244768e+04 -1.144626337725913982e+04
-1.144626337725913982e+04 3.100550013868805266e+01 -2.050000000000001266e-01 4.000000000000000000e+02 -1.141879478345733878e+04 -1.142499249774402961e+04
-1.142499249774345117e+04 2.556771089461527779e+01 -2.075000000000001288e-01 4.000000000000000000e+02 -1.140912262651241690e+04 -1.141532284079910823e+04
-1.141532277762958074e+04 5.372160875339815789e+00 -2.100000000000001310e-01 4.000000000000000000e+02 -1.135785055306835602e+04 -1.136405326735504786e+04
-1.136405326735504786e+04 2.730627730181987900e+01 -2.125000000000001332e-01 4.000000000000000000e+02 -1.127293300231034482e+04 -1.127913821659703535e+04
-1.127913821659703535e+04 5.001894824448696397e+01 -2.150000000000001354e-01 4.000000000000000000e+02 -1.119112727757424909e+04 -1.119733499186094014e+04
-1.119733499186094014e+04 7.394463638877228107e+01 -2.175000000000001377e-01 4.000000000000000000e+02 -1.110340986300273471e+04 -1.110962007728942626e+04
-1.110962007728942626e+04 7.330591933812222294e+01 -2.200000000000001399e-01 4.000000000000000000e+02 -1.108677321985399794e+04 -1.109298593414069001e+04
-1.109298593408100169e+04 4.991332613830718401e+01 -2.225000000000001421e-01 4.000000000000000000e+02 -1.107392365812512435e+04 -1.108013887241181510e+04
-1.108013886977796210e+04 9.651249666895509449e+00 -2.250000000000001443e-01 4.000000000000000000e+02 -1.103402551240409048e+04 -1.104024322669078174e+04
-1.104024322669078174e+04 1.765924929723083636e+01 -2.275000000000001465e-01 4.000000000000000000e+02 -1.103201013513542784e+04 -1.103823034942211962e+04
-1.103810494774231120e+04 1.210036491052468577e+01 -2.300000000000001488e-01 4.000000000000000000e+02 -1.102734720807814665e+04 -1.103356992236483711e+04
-1.103355925285205558e+04 1.313701240155064554e+01 -2.325000000000001510e-01 4.000000000000000000e+02 -1.098740957098760009e+04 -1.099363478527429106e+04
-1.099363478527429106e+04 1.764058265128260317e+01 -2.350000000000001532e-01 4.000000000000000000e+02 -1.098490730000921030e+04 -1.099113501429590178e+04
-1.099105610718660864e+04 1.172520040665032148e+01 -2.375000000000001554e-01 4.000000000000000000e+02 -1.092942652077687308e+04 -1.093565673506356507e+04
-1.093565673506356507e+04 3.320100584061911064e+01 -2.400000000000001577e-01 4.000000000000000000e+02 -1.092070943939039898e+04 -1.092694215367708966e+04
-1.092694198951618273e+04 2.946534862781079056e+01 -2.425000000000001599e-01 4.000000000000000000e+02 -1.091789268918746347e+04 -1.092412790347415466e+04
-1.092406967277981494e+04 3.017608726759187832e+01 -2.450000000000001621e-01 4.000000000000000000e+02 -1.076372065690378258e+04 -1.076995837119047428e+04
-1.076995837119047428e+04 7.690441794507259488e+01 -2.475000000000001643e-01 4.000000000000000000e+02 -1.055704210618887373e+04 -1.056328232047556594e+04
-1.056328232047556594e+04 1.518839423299828866e+02 -2.500000000000001665e-01 4.000000000000000000e+02 -1.054917569918459594e+04 -1.055541841347128684e+04
-1.055541802917593668e+04 1.196649720553050145e+02 -2.525000000000001688e-01 4.000000000000000000e+02 -1.054675782909155896e+04 -1.055300304337825037e+04
-1.055291744510841818e+04 1.021784599740509805e+02 -2.550000000000001710e-01 4.000000000000000000e+02 -1.038077758939024534e+04 -1.038702530367693726e+04
-1.038702530367693726e+04 1.532581765384686605e+02 -2.575000000000001732e-01 4.000000000000000000e+02 -1.031803474903352981e+04 -1.032428496332022041e+04
-1.032428496332022041e+04 1.672695216303889367e+02 -2.600000000000001754e-01 4.000000000000000000e+02 -1.029322531409875046e+04 -1.029947802838544158e+04
-1.029947802838542520e+04 6.894821622142070794e+01 -2.625000000000001776e-01 4.000000000000000000e+02 -1.027815031471232942e+04 -1.028440552899902104e+04
-1.028440552871451109e+04 6.608021364275809439e+00 -2.650000000000001799e-01 4.000000000000000000e+02 -1.025707923148494956e+04 -1.026333694577164169e+04
-1.026333694577093411e+04 1.170293905147454261e+01 -2.675000000000001821e-01 4.000000000000000000e+02 -1.022029580821321360e+04 -1.022655602249990443e+04
-1.022655602249990443e+04 2.126063884052096853e+01 -2.700000000000001843e-01 4.000000000000000000e+02 -1.019125942718810256e+04 -1.019752214147479390e+04
-1.019752214147479390e+04 1.039272128735867007e+01 -2.725000000000001865e-01 4.000000000000000000e+02 -1.010863716955324344e+04 -1.011490238383993528e+04
-1.011490238383993528e+04 3.640651736665952853e+01 -2.750000000000001887e-01 4.000000000000000000e+02 -1.005013053037209829e+04 -1.005639824465878883e+04
-1.005639824465878883e+04 2.733473241579914159e+01 -2.775000000000001910e-01 4.000000000000000000e+02 -1.004446706074384929e+04 -1.005073727503054033e+04
-1.005073380192696459e+04 1.737724499197616268e+01 -2.800000000000001932e-01 4.000000000000000000e+02 -9.988975166639078452e+03 -9.995247880925770005e+03
-9.995247880925770005e+03 2.072223947379617570e+01 -2.825000000000001954e-01 4.000000000000000000e+02 -9.924540729856569669e+03 -9.930815944143261731e+03
-9.930815944143261731e+03 1.764778142900421187e+01 -2.850000000000001976e-01 4.000000000000000000e+02 -9.875351853764510452e+03 -9.881629568051201204e+03
-9.881629568051201204e+03 2.408097306362789425e+01 -2.875000000000001998e-01 4.000000000000000000e+02 -9.871794773871502912e+03 -9.878074988158194174e+03
-9.878046795935244518e+03 1.916381929509965687e+01 -2.900000000000002021e-01 4.000000000000000000e+02 -9.832716534828023214e+03 -9.838999249114714985e+03
-9.838999249114714985e+03 1.725852219958180456e+01 -2.925000000000002043e-01 4.000000000000000000e+02 -9.827357430808531717e+03 -9.833642645095222178e+03
-9.833637939287493282e+03 1.277981816001325299e+01 -2.950000000000002065e-01 4.000000000000000000e+02 -9.827137546984178698e+03 -9.833425261270869669e+03
-9.832832809730130975e+03 2.522521970466612196e+00 -2.975000000000002087e-01 4.000000000000000000e+02 -9.691795501419965149e+03 -9.698085715706656629e+03
-9.698085715706656629e+03 6.387971818772034283e+01 -3.000000000000002109e-01 4.000000000000000000e+02 -9.667118000457283415e+03 -9.673410714743975404e+03
-9.673410714743955396e+03 5.776334848110079889e+01 -3.025000000000002132e-01 4.000000000000000000e+02 -9.657925975349244254e+03 -9.664221189635934934e+03
-9.664221087537805943e+03 4.611126137190827734e+01 -3.050000000000002154e-01 4.000000000000000000e+02 -9.606446627366409302e+03 -9.612744341653100491e+03
-9.612744341653100491e+03 3.031995818299252932e+01 -3.075000000000002176e-01 4.000000000000000000e+02 -9.573359759365792343e+03 -9.579659973652484041e+03
-9.579659973652484041e+03 2.917929045929945531e+01 -3.100000000000002198e-01 4.000000000000000000e+02 -9.486316803230158257e+03 -9.492619517516850465e+03
-9.492619517516850465e+03 6.795937903557386051e+01 -3.125000000000002220e-01 4.000000000000000000e+02 -9.470452427086438547e+03 -9.476757641373129445e+03
-9.476757641243926628e+03 6.788214465499657990e+01 -3.150000000000002243e-01 4.000000000000000000e+02 -9.467853831788022944e+03 -9.474161546074714352e+03
-9.474089630917706017e+03 5.186334217049515161e+01 -3.175000000000002265e-01 4.000000000000000000e+02 -9.467703628667975863e+03 -9.474013842954667780e+03
-9.473357871950473054e+03 5.254156908462485376e+01 -3.200000000000002287e-01 4.000000000000000000e+02 -9.416997283575272377e+03 -9.423309997861962984e+03
-9.423309997861962984e+03 2.216510723078701872e+01 -3.225000000000002309e-01 4.000000000000000000e+02 -9.386806107122763933e+03 -9.393121321409455049e+03
-9.393121321409455049e+03 2.941322045179792610e+01 -3.250000000000002331e-01 4.000000000000000000e+02 -9.341283832070079370e+03 -9.347601546356770996e+03
-9.347601546356770996e+03 3.264973077106854760e+01 -3.275000000000002354e-01 4.000000000000000000e+02 -9.307983361726228395e+03 -9.314303576012920530e+03
-9.314303576012920530e+03 2.339453124925805128e+01 -3.300000000000002376e-01 4.000000000000000000e+02 -9.281826541109487152e+03 -9.288149255396177978e+03
-9.288149255396174340e+03 1.773070037265320309e+01 -3.325000000000002398e-01 4.000000000000000000e+02 -9.270888558956519773e+03 -9.277213773243211108e+03
-9.277213755428590957e+03 1.323072183316193673e+01 -3.350000000000002420e-01 4.000000000000000000e+02 -9.255887138535885242e+03 -9.262214852822577086e+03
-9.262214852516339306e+03 1.506314601773854278e+01 -3.375000000000002442e-01 4.000000000000000000e+02 -9.152139653546855698e+03 -9.158469867833546232e+03
-9.158469867833546232e+03 4.374264049500771279e+01 -3.400000000000002465e-01 4.000000000000000000e+02 -9.131536257406260120e+03 -9.137868971692951163e+03
-9.137868971691821571e+03 9.693206529738469968e+00 -3.425000000000002487e-01 4.000000000000000000e+02 -8.963963282017493839e+03 -8.970298496304185392e+03
-8.970298496304185392e+03 8.724186201897030912e+01 -3.450000000000002509e-01 4.000000000000000000e+02 -8.951956848497760802e+03 -8.958294562784452864e+03
-8.958294556664379343e+03 7.031240481440947576e+01 -3.475000000000002531e-01 4.000000000000000000e+02 -8.951594147659901864e+03 -8.957934361946592617e+03
-8.957405181514110154e+03 9.723809953582230881e-01 -3.500000000000002554e-01 4.000000000000000000e+02 -8.929587016703220797e+03 -8.935929730989912059e+03
-8.935929730989440941e+03 1.098345847989804014e+01 -3.525000000000002576e-01 4.000000000000000000e+02 -8.919086734528496891e+03 -8.925431948815188662e+03
-8.925431921217981653e+03 1.161260047777747495e+01 -3.550000000000002598e-01 4.000000000000000000e+02 -8.893102113028346139e+03 -8.899449827315036600e+03
-8.899449827315031143e+03 1.809993226289953228e+01 -3.575000000000002620e-01 4.000000000000000000e+02 -8.886043261372265988e+03 -8.892393475658956959e+03
-8.892392614113259697e+03 1.777660051243871209e+01 -3.600000000000002642e-01 4.000000000000000000e+02 -8.835278797290891816e+03 -8.841631511577583296e+03
-8.841631511577583296e+03 2.059766233835327398e+01 -3.625000000000002665e-01 4.000000000000000000e+02 -8.812654858665653592e+03 -8.819010072952345581e+03
-8.819010072952196424e+03 2.253433349234827077e+01 -3.650000000000002687e-01 4.000000000000000000e+02 -8.759827732918569382e+03 -8.766185447205260061e+03
-8.766185447205260061e+03 1.188345207929412561e+00 -3.675000000000002709e-01 4.000000000000000000e+02 -8.741256482422995759e+03 -8.747616696709686948e+03
-8.747616696701063120e+03 9.334839030674254801e+00 -3.700000000000002731e-01 4.000000000000000000e+02 -8.738546655423573611e+03 -8.744909369710265310e+03
-8.744844785973156831e+03 5.316396693983746147e+00 -3.725000000000002753e-01 4.000000000000000000e+02 -8.698856105705599475e+03 -8.705221319992291683e+03
-8.705221319992291683e+03 1.879246918857856130e+01 -3.750000000000002776e-01 4.000000000000000000e+02 -8.697056162228151152e+03 -8.703423876514842050e+03
-8.703270535860827295e+03 1.740933134830578988e+00 -3.775000000000002798e-01 4.000000000000000000e+02 -8.696963825380857088e+03 -8.703334039667548495e+03
-8.702608636576624122e+03 1.737908675559441951e+00 -3.800000000000002820e-01 4.000000000000000000e+02 -8.680301863295093426e+03 -8.686674577581785343e+03
-8.686674577461579247e+03 7.694222325981461275e+00 -3.825000000000002842e-01 4.000000000000000000e+02 -8.668447416540244376e+03 -8.674822630826934983e+03
-8.674822623702286364e+03 8.985036116458086752e+00 -3.850000000000002864e-01 4.000000000000000000e+02 -8.632889238269142879e+03 -8.639266952555833996e+03
-8.639266952555833996e+03 2.049207385803522286e+01 -3.875000000000002887e-01 4.000000000000000000e+02 -8.606882372049563855e+03 -8.613262586336255481e+03
-8.613262586336250024e+03 2.827376733080703275e+01 -3.900000000000002909e-01 4.000000000000000000e+02 -8.606853418074322690e+03 -8.613236132361014825e+03
-8.612556124694021491e+03 2.910894271547176260e+01 -3.925000000000002931e-01 4.000000000000000000e+02 -8.605412264352689817e+03 -8.611797478639380643e+03
-8.611413373335899450e+03 1.492356777301413251e+00 -3.950000000000002953e-01 4.000000000000000000e+02 -8.594082457159505793e+03 -8.600470171446197128e+03
-8.600470153768570526e+03 6.383211132288013623e+00 -3.975000000000002975e-01 4.000000000000000000e+02 -8.592613526563174673e+03 -8.599003740849866517e+03
-8.598796115706507408e+03 9.002323411562270783e-01 -4.000000000000002998e-01 4.000000000000000000e+02 -8.533791572650761736e+03 -8.540184286937452271e+03
-8.540184286937452271e+03 2.695633057244680231e+01 -4.025000000000003020e-01 4.000000000000000000e+02 -8.526640835096997762e+03 -8.533036049383688805e+03
-8.533035263444038719e+03 1.794521441637131076e+01 -4.050000000000003042e-01 4.000000000000000000e+02 -8.518846629301018766e+03 -8.525244343587710318e+03
-8.525243930200793329e+03 4.614308779584007425e+00 -4.075000000000003064e-01 4.000000000000000000e+02 -8.471685683828602123e+03 -8.478085898115294185e+03
-8.478085898115294185e+03 2.265101896739095011e+01 -4.100000000000003086e-01 4.000000000000000000e+02 -8.437280471659571049e+03 -8.443683185946261801e+03
-8.443683185946261801e+03 9.428150195757039498e+00 -4.125000000000003109e-01 4.000000000000000000e+02 -8.364300131286619944e+03 -8.370705345573311206e+03
-8.370705345573311206e+03 3.660149856134621871e+01 -4.150000000000003131e-01 4.000000000000000000e+02 -8.330963798020222384e+03 -8.337371512306914155e+03
-8.337371512306914155e+03 3.932636525778502801e+01 -4.175000000000003153e-01 4.000000000000000000e+02 -8.283605919852776424e+03 -8.290016134139466885e+03
-8.290016134139466885e+03 4.262695027922945457e+01 -4.200000000000003175e-01 4.000000000000000000e+02 -8.280937200440128436e+03 -8.287349914726819406e+03
-8.287282709886978409e+03 4.381481127179107915e+01 -4.225000000000003197e-01 4.000000000000000000e+02 -8.273524864737182725e+03 -8.279940079023874205e+03
-8.279939431888109539e+03 4.196377378322900142e+00 -4.250000000000003220e-01 4.000000000000000000e+02 -8.220200076898621774e+03 -8.226617791185313763e+03
-8.226617791185313763e+03 2.808690986636064935e+01 -4.275000000000003242e-01 4.000000000000000000e+02 -8.136141847368282470e+03 -8.142562061654974059e+03
-8.142562061654974059e+03 4.218798403810899345e+01 -4.300000000000003264e-01 4.000000000000000000e+02 -8.083977965365122145e+03 -8.090400679651813334e+03
-8.090400679651813334e+03 5.274382181518709700e+01 -4.325000000000003286e-01 4.000000000000000000e+02 -8.076790369983698838e+03 -8.083215584270390536e+03
-8.083214826760648975e+03 2.203637203851671345e+01 -4.350000000000003308e-01 4.000000000000000000e+02 -8.068484696373475344e+03 -8.074912410660166643e+03
-8.074912162773783166e+03 2.448317261454401716e+01 -4.375000000000003331e-01 4.000000000000000000e+02 -8.032870000105566760e+03 -8.039300214392257658e+03
-8.039300214392257658e+03 3.109616695297663824e+01 -4.400000000000003353e-01 4.000000000000000000e+02 -8.026078931281392215e+03 -8.032511645568083622e+03
-8.032510519622243919e+03 3.287175711351554952e+01 -4.425000000000003375e-01 4.000000000000000000e+02 -8.002386338141792294e+03 -8.008821552428483301e+03
-8.008821552428431460e+03 4.053033048061857357e+01 -4.450000000000003397e-01 4.000000000000000000e+02 -8.001221637708456910e+03 -8.007659351995148427e+03
-8.007387191917602649e+03 3.750086063916889856e+01 -4.475000000000003419e-01 4.000000000000000000e+02 -7.937598557838810848e+03 -7.944038772125501964e+03
-7.944038772125501964e+03 2.809937428240704804e+01 -4.500000000000003442e-01 4.000000000000000000e+02 -7.936268297715168046e+03 -7.942711012001859672e+03
-7.942475884291021430e+03 1.880029783688785727e+01 -4.525000000000003464e-01 4.000000000000000000e+02 -7.930058774184577487e+03 -7.936503988471268713e+03
-7.936501442311860956e+03 2.008655586276199401e+01 -4.550000000000003486e-01 4.000000000000000000e+02 -7.928258844818370562e+03 -7.934706559105062297e+03
-7.934552854076490803e+03 2.335357414598344672e+00 -4.575000000000003508e-01 4.000000000000000000e+02 -7.919304630505037494e+03 -7.925754844791728829e+03
