logz logzerr logvol nlive logl logwt
-6.738742565427011868e+03 1.644134109147780620e+01 -3.400000000000002465e-01 4.000000000000000000e+02 -6.730976694216725264e+03 -6.737309408503416307e+03
-6.737095463421803288e+03 4.222111554513169551e+00 -3.425000000000002487e-01 4.000000000000000000e+02 -6.730308053644056599e+03 -6.736643267930748152e+03
-6.736150873249902361e+03 1.034825740323161547e+00 -3.450000000000002509e-01 4.000000000000000000e+02 -6.711173918066948318e+03 -6.717511632353639470e+03
-6.717511632345602266e+03 8.428006351437746346e+00 -3.475000000000002531e-01 4.000000000000000000e+02 -6.677476752964072148e+03 -6.683816967250763810e+03
-6.683816967250763810e+03 1.908138340322608073e+01 -3.500000000000002554e-01 4.000000000000000000e+02 -6.675942744847141512e+03 -6.682285459133832774e+03
-6.682089720200360716e+03 6.208401776310134013e-01 -3.525000000000002576e-01 4.000000000000000000e+02 -6.671803263169271304e+03 -6.678148477455962166e+03
-6.678129239634612532e+03 2.084576374486481143e+00 -3.550000000000002598e-01 4.000000000000000000e+02 -6.671672253822366656e+03 -6.678019968109058027e+03
-6.677379964899949300e+03 1.870828608979572039e+00 -3.575000000000002620e-01 4.000000000000000000e+02 -6.666152251399995293e+03 -6.672502465686686264e+03
-6.672494878505958695e+03 2.341326873242719042e+00 -3.600000000000002642e-01 4.000000000000000000e+02 -6.665341437971774212e+03 -6.671694152258465692e+03
-6.671323276691367028e+03 2.323222268462559637e+00 -3.625000000000002665e-01 4.000000000000000000e+02 -6.651636444910944192e+03 -6.657991659197635272e+03
-6.657991657575258614e+03 7.741058985413728166e+00 -3.650000000000002687e-01 4.000000000000000000e+02 -6.645793944398197709e+03 -6.652151658684889298e+03
-6.652148754061541695e+03 8.323869632248412032e+00 -3.675000000000002709e-01 4.000000000000000000e+02 -6.625718838955543106e+03 -6.632079053242234295e+03
-6.632079053240311623e+03 9.894956266472117790e+00 -3.700000000000002731e-01 4.000000000000000000e+02 -6.622106587900879276e+03 -6.628469302187570975e+03
-6.628442603216199132e+03 6.530806803498334645e+00 -3.725000000000002753e-01 4.000000000000000000e+02 -6.610027301298191560e+03 -6.616392515584882858e+03
-6.616392509740856440e+03 5.442886222680017205e+00 -3.750000000000002776e-01 4.000000000000000000e+02 -6.607797058512324838e+03 -6.614164772799015736e+03
-6.614062421964000350e+03 4.733864238908026323e+00 -3.775000000000002798e-01 4.000000000000000000e+02 -6.586130895715861698e+03 -6.592501110002553105e+03
-6.592501110002120186e+03 1.059186985447042773e+01 -3.800000000000002820e-01 4.000000000000000000e+02 -6.573153203064062836e+03 -6.579525917350753843e+03
-6.579525915033653291e+03 1.084566765680390077e+01 -3.825000000000002842e-01 4.000000000000000000e+02 -6.562364905946662475e+03 -6.568740120233353991e+03
-6.568740099542217649e+03 3.422411763769485304e+00 -3.850000000000002864e-01 4.000000000000000000e+02 -6.543317376457779574e+03 -6.549695090744470690e+03
-6.549695090739114676e+03 1.085438477993779749e+01 -3.875000000000002887e-01 4.000000000000000000e+02 -6.535975497574934707e+03 -6.542355711861626332e+03
-6.542355062618644297e+03 9.598710949681239057e+00 -3.900000000000002909e-01 4.000000000000000000e+02 -6.523936792185695595e+03 -6.530319506472386820e+03
-6.530319500542817877e+03 1.083498644167437952e+01 -3.925000000000002931e-01 4.000000000000000000e+02 -6.496871316969631152e+03 -6.503256531256322887e+03
-6.503256531256321068e+03 1.461668561972364699e+01 -3.950000000000002953e-01 4.000000000000000000e+02 -6.494100342092637220e+03 -6.500488056379328555e+03
-6.500427189297571203e+03 1.651852642020145590e+00 -3.975000000000002975e-01 4.000000000000000000e+02 -6.429866275035798935e+03 -6.436256489322489870e+03
-6.436256489322489870e+03 3.255024851448972356e+01 -4.000000000000002998e-01 4.000000000000000000e+02 -6.391097819559600794e+03 -6.397490533846292237e+03
-6.397490533846292237e+03 4.903591495103517417e+01 -4.025000000000003020e-01 4.000000000000000000e+02 -6.385713573484117660e+03 -6.392108787770808703e+03
-6.392104198534138050e+03 4.024729491207281029e+01 -4.050000000000003042e-01 4.000000000000000000e+02 -6.368660979943897473e+03 -6.375058694230589026e+03
-6.375058694191031464e+03 4.512275193476750701e+01 -4.075000000000003064e-01 4.000000000000000000e+02 -6.345800221023548147e+03 -6.352200435310239300e+03
-6.352200435310121065e+03 1.283212375169732944e+01 -4.100000000000003086e-01 4.000000000000000000e+02 -6.342326668233872624e+03 -6.348729382520564286e+03
-6.348698771565025709e+03 1.636793872121833138e+00 -4.125000000000003109e-01 4.000000000000000000e+02 -6.341892997418058258e+03 -6.348298211704749519e+03
-6.347785421093534751e+03 1.205783260043410188e+00 -4.150000000000003131e-01 4.000000000000000000e+02 -6.335714185214247664e+03 -6.342121899500938525e+03
-6.342118435233985110e+03 1.921319778422456048e+00 -4.175000000000003153e-01 4.000000000000000000e+02 -6.334662178414171649e+03 -6.341072392700863020e+03
-6.340771306841817022e+03 1.056637761060989167e+00 -4.200000000000003175e-01 4.000000000000000000e+02 -6.312718132623161182e+03 -6.319130846909852153e+03
-6.319130846909452885e+03 9.807689943246488795e+00 -4.225000000000003197e-01 4.000000000000000000e+02 -6.276102706926442806e+03 -6.282517921213134287e+03
-6.282517921213134287e+03 2.011482471836144725e+01 -4.250000000000003220e-01 4.000000000000000000e+02 -6.272161504244973003e+03 -6.278579218531664083e+03
-6.278559932251722785e+03 1.142327422690424932e+01 -4.275000000000003242e-01 4.000000000000000000e+02 -6.255105169184666920e+03 -6.261525383471358509e+03
-6.261525383431365299e+03 8.998895324802425932e+00 -4.300000000000003264e-01 4.000000000000000000e+02 -6.248910704761367015e+03 -6.255333419048058204e+03
-6.255331375333805227e+03 1.077577765940199583e+01 -4.325000000000003286e-01 4.000000000000000000e+02 -6.248903503647500656e+03 -6.255328717934192355e+03
-6.254636898570717676e+03 7.790330627106150985e+00 -4.350000000000003308e-01 4.000000000000000000e+02 -6.232724020394534818e+03 -6.239151734681226117e+03
-6.239151734492913420e+03 1.232300472793856194e+01 -4.375000000000003331e-01 4.000000000000000000e+02 -6.213353151838393387e+03 -6.219783366125084285e+03
-6.219783366121208019e+03 9.167215559487656762e+00 -4.400000000000003353e-01 4.000000000000000000e+02 -6.205877637601605784e+03 -6.212310351888297191e+03
-6.212309783836682072e+03 9.831561647245511182e+00 -4.425000000000003375e-01 4.000000000000000000e+02 -6.201687919554785367e+03 -6.208123133841476374e+03
-6.208108051050708127e+03 8.306948019532187644e+00 -4.450000000000003397e-01 4.000000000000000000e+02 -6.196609073267551139e+03 -6.203046787554242655e+03
-6.203040470005063071e+03 3.353383405587576860e+00 -4.475000000000003419e-01 4.000000000000000000e+02 -6.195219567719797851e+03 -6.201659782006488967e+03
-6.201435514665341543e+03 3.055634177917531336e+00 -4.500000000000003442e-01 4.000000000000000000e+02 -6.193473811861061222e+03 -6.199916526147752847e+03
-6.199718550079641318e+03 1.202283782583278393e+00 -4.525000000000003464e-01 4.000000000000000000e+02 -6.191921737326629227e+03 -6.198366951613320452e+03
-6.198136771910014431e+03 1.140437310619978106e+00 -4.550000000000003486e-01 4.000000000000000000e+02 -6.187180741467188454e+03 -6.193628455753880189e+03
-6.193617499003432386e+03 2.604430354160851113e+00 -4.575000000000003508e-01 4.000000000000000000e+02 -6.175300641168392758e+03 -6.181750855455084093e+03
